"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","PHARMAEXP","TOT","PC_GDP","A","2014",0.697,
"DNK","PHARMAEXP","TOT","PC_GDP","A","2015",0.692,
"DNK","PHARMAEXP","TOT","PC_GDP","A","2016",0.67,
"DNK","PHARMAEXP","TOT","PC_GDP","A","2017",0.635,
"DNK","PHARMAEXP","TOT","PC_GDP","A","2018",0.645,
"DNK","PHARMAEXP","TOT","PC_GDP","A","2019",0.678,
"DNK","PHARMAEXP","TOT","USD_CAP","A","1980",50.153,
"DNK","PHARMAEXP","TOT","USD_CAP","A","1981",53.512,
"DNK","PHARMAEXP","TOT","USD_CAP","A","1982",59.09,
"DNK","PHARMAEXP","TOT","USD_CAP","A","1983",64.192,
"DNK","PHARMAEXP","TOT","USD_CAP","A","1984",67.887,
"DNK","PHARMAEXP","TOT","USD_CAP","A","1985",75.851,
"DNK","PHARMAEXP","TOT","USD_CAP","A","1986",84.827,
"DNK","PHARMAEXP","TOT","USD_CAP","A","1987",86.051,
"DNK","PHARMAEXP","TOT","USD_CAP","A","1988",96.123,
"DNK","PHARMAEXP","TOT","USD_CAP","A","1989",95.322,
"DNK","PHARMAEXP","TOT","USD_CAP","A","1990",109.699,
"DNK","PHARMAEXP","TOT","USD_CAP","A","1991",120.69,
"DNK","PHARMAEXP","TOT","USD_CAP","A","1992",126.077,
"DNK","PHARMAEXP","TOT","USD_CAP","A","1993",142.93,
"DNK","PHARMAEXP","TOT","USD_CAP","A","1994",154.333,
"DNK","PHARMAEXP","TOT","USD_CAP","A","1995",159.765,
"DNK","PHARMAEXP","TOT","USD_CAP","A","1996",166.001,
"DNK","PHARMAEXP","TOT","USD_CAP","A","1997",175.661,
"DNK","PHARMAEXP","TOT","USD_CAP","A","1998",198.338,
"DNK","PHARMAEXP","TOT","USD_CAP","A","1999",197.474,
"DNK","PHARMAEXP","TOT","USD_CAP","A","2000",212.623,
"DNK","PHARMAEXP","TOT","USD_CAP","A","2001",222.006,
"DNK","PHARMAEXP","TOT","USD_CAP","A","2002",255.15,
"DNK","PHARMAEXP","TOT","USD_CAP","A","2003",251.601,"B"
"DNK","PHARMAEXP","TOT","USD_CAP","A","2004",260.526,
"DNK","PHARMAEXP","TOT","USD_CAP","A","2005",258.681,
"DNK","PHARMAEXP","TOT","USD_CAP","A","2006",286.531,
"DNK","PHARMAEXP","TOT","USD_CAP","A","2007",316.445,
"DNK","PHARMAEXP","TOT","USD_CAP","A","2008",314.596,
"DNK","PHARMAEXP","TOT","USD_CAP","A","2009",306.281,
"DNK","PHARMAEXP","TOT","USD_CAP","A","2010",337.108,"B"
"DNK","PHARMAEXP","TOT","USD_CAP","A","2011",327.444,
"DNK","PHARMAEXP","TOT","USD_CAP","A","2012",319.973,
"DNK","PHARMAEXP","TOT","USD_CAP","A","2013",308.551,
"DNK","PHARMAEXP","TOT","USD_CAP","A","2014",310.697,
"DNK","PHARMAEXP","TOT","USD_CAP","A","2015",316.421,
"DNK","PHARMAEXP","TOT","USD_CAP","A","2016",320.374,
"DNK","PHARMAEXP","TOT","USD_CAP","A","2017",321.734,
"DNK","PHARMAEXP","TOT","USD_CAP","A","2018",340.428,
"DNK","PHARMAEXP","TOT","USD_CAP","A","2019",373.134,
"FIN","PHARMAEXP","TOT","PC_GDP","A","1970",0.69,
"FIN","PHARMAEXP","TOT","PC_GDP","A","1971",0.763,
"FIN","PHARMAEXP","TOT","PC_GDP","A","1972",0.775,
"FIN","PHARMAEXP","TOT","PC_GDP","A","1973",0.719,
"FIN","PHARMAEXP","TOT","PC_GDP","A","1974",0.691,
"FIN","PHARMAEXP","TOT","PC_GDP","A","1975",0.728,
"FIN","PHARMAEXP","TOT","PC_GDP","A","1976",0.764,
"FIN","PHARMAEXP","TOT","PC_GDP","A","1977",0.786,
"FIN","PHARMAEXP","TOT","PC_GDP","A","1978",0.778,
"FIN","PHARMAEXP","TOT","PC_GDP","A","1979",0.718,
"FIN","PHARMAEXP","TOT","PC_GDP","A","1980",0.664,
"FIN","PHARMAEXP","TOT","PC_GDP","A","1981",0.658,
"FIN","PHARMAEXP","TOT","PC_GDP","A","1982",0.637,
"FIN","PHARMAEXP","TOT","PC_GDP","A","1983",0.662,
"FIN","PHARMAEXP","TOT","PC_GDP","A","1984",0.662,
"FIN","PHARMAEXP","TOT","PC_GDP","A","1985",0.677,
"FIN","PHARMAEXP","TOT","PC_GDP","A","1986",0.681,
"FIN","PHARMAEXP","TOT","PC_GDP","A","1987",0.694,
"FIN","PHARMAEXP","TOT","PC_GDP","A","1988",0.668,
"FIN","PHARMAEXP","TOT","PC_GDP","A","1989",0.662,
